"NPACID","BatchID","BatchPosition","MSType","Name","Type","Std..Conc","Pred.RT","RT","Height","Area","IS.Height","IS.Area","Response","Primary.Flags","Conc_NonProcessed","Conc_Processed","X.Dev","X.Rec","Hormone","ProcessType","SN","NA_Replace","Peak_Editing","QuantificationCategory"
9,1,69,"Analyte","221012_Steroids_RBshary_PVuilloud_9","",NA,5.98,5.99,1269038,68610,460994,24253,2.82895,"bb",61.55924,61.55924,NA,NA,"DHEA","Low",NA,NA,"None","Q"
16,1,75,"Analyte","221012_Steroids_RBshary_PVuilloud_16","",NA,5.98,6,627277,34057,367781,20319,1.67608,"bb",35.30739,35.30739,NA,NA,"DHEA","Low",NA,NA,"None","Q"
17,1,76,"Analyte","221012_Steroids_RBshary_PVuilloud_17","",NA,5.98,6,241474,13141,444355,23237,0.56552,"bb",11.44577,11.44577,NA,NA,"DHEA","Low",NA,NA,"None","Q"
22,1,78,"Analyte","221012_Steroids_RBshary_PVuilloud_22","",NA,5.98,6,945475,45927,450088,22854,2.00963,"bb",42.73576,42.73576,NA,NA,"DHEA","Low",NA,NA,"None","Q"
76,1,82,"Analyte","221012_Steroids_RBshary_PVuilloud_76","",NA,5.98,5.99,408440,21888,313181,15586,1.4043,"bb",29.34786,29.34786,NA,NA,"DHEA","Low",NA,NA,"None","Q"
77,1,83,"Analyte","221012_Steroids_RBshary_PVuilloud_77","",NA,5.98,5.99,505053,28047,422030,21778,1.28785,"bb",26.81889,26.81889,NA,NA,"DHEA","Low",NA,NA,"None","Q"
80,1,84,"Analyte","221012_Steroids_RBshary_PVuilloud_80","",NA,5.98,5.98,122742,6939,393946,19417,0.35737,"bb",7.11102,7.11102,NA,NA,"DHEA","Low",13.5203055890631,NA,"None","Q"
81,1,85,"Analyte","221012_Steroids_RBshary_PVuilloud_81","",NA,5.98,5.98,92780,6178,304404,16555,0.37321,"bb",7.43943,7.43943,NA,NA,"DHEA","Low",8.0015612802498,NA,"None","Q"
82,1,86,"Analyte","221012_Steroids_RBshary_PVuilloud_82","",NA,5.98,6,955743,47993,383777,20238,2.37138,"bb",50.94187,50.94187,NA,NA,"DHEA","Low",NA,NA,"None","Q"
83,1,87,"Analyte","221012_Steroids_RBshary_PVuilloud_83","",NA,5.98,5.99,272185,14447,311127,16979,0.8509,"bb",17.45664,17.45664,NA,NA,"DHEA","Low",NA,NA,"None","Q"
84,1,88,"Analyte","221012_Steroids_RBshary_PVuilloud_84","",NA,5.98,5.99,551881,27931,344772,19204,1.45439,"bb",30.44009,30.44009,NA,NA,"DHEA","Low",NA,NA,"None","Q"
85,1,89,"Analyte","221012_Steroids_RBshary_PVuilloud_85","",NA,5.98,5.99,113406,6456,350360,18965,0.34043,"bb",6.76002,6.76002,NA,NA,"DHEA","Low",9.23420074349442,NA,"None","Q"
86,1,90,"Analyte","221012_Steroids_RBshary_PVuilloud_86","",NA,5.98,5.99,106971,6559,462801,23468,0.27949,"bb",5.49973,5.49973,NA,NA,"DHEA","Low",8.60970311368573,NA,"None","Q"
88,1,91,"Analyte","221012_Steroids_RBshary_PVuilloud_88","",NA,5.98,5.98,68716,4572,420177,21914,0.20863,"bb",4.03842,4.03842,NA,NA,"DHEA","Low",5.61587526576896,NA,"None","D"
89,1,92,"Analyte","221012_Steroids_RBshary_PVuilloud_89","",NA,5.98,6,71954,4044,365705,18869,0.21433,"bb",4.15571,4.15571,NA,NA,"DHEA","Low",7.79389312977099,NA,"None","D"
90,1,93,"Analyte","221012_Steroids_RBshary_PVuilloud_90","",NA,5.98,6,84874,5295,386879,21833,0.2425,"bb",4.73628,4.73628,NA,NA,"DHEA","Low",8.28697183098592,NA,"None","Q"
94,1,94,"Analyte","221012_Steroids_RBshary_PVuilloud_94","",NA,5.98,5.99,117759,6929,402720,21489,0.32247,"db",6.38831,6.38831,NA,NA,"DHEA","Low",10.875106202209,NA,"None","Q"
95,1,95,"Analyte","221012_Steroids_RBshary_PVuilloud_95","",NA,5.98,5.99,123664,6296,400505,19266,0.3268,"bb",6.4779,6.4779,NA,NA,"DHEA","Low",9.06728847435043,NA,"None","Q"
96,1,97,"Analyte","221012_Steroids_RBshary_PVuilloud_96","",NA,5.98,6,588867,37820,350515,18917,1.99927,"bb",42.50317,42.50317,NA,NA,"DHEA","Low",NA,NA,"None","Q"
52,1,98,"Analyte","221012_Steroids_RBshary_PVuilloud_52","",NA,5.98,5.99,728192,36414,227478,11498,3.16692,"bb",69.58327,69.58327,NA,NA,"DHEA","Low",NA,NA,"None","Q"
53,1,99,"Analyte","221012_Steroids_RBshary_PVuilloud_53","",NA,5.98,6.01,1491325,72324,317975,16644,4.34533,"bb",98.92453,98.92453,NA,NA,"DHEA","Low",NA,NA,"None","Q"
56,1,100,"Analyte","221012_Steroids_RBshary_PVuilloud_56","",NA,5.98,6.01,441183,23645,364291,18887,1.25192,"bb",26.04175,26.04175,NA,NA,"DHEA","Low",NA,NA,"None","Q"
57,1,101,"Analyte","221012_Steroids_RBshary_PVuilloud_57","",NA,5.98,5.99,274965,15502,302812,16664,0.93028,"bb",19.14294,19.14294,NA,NA,"DHEA","Low",NA,NA,"None","Q"
59,1,103,"Analyte","221012_Steroids_RBshary_PVuilloud_59","",NA,5.98,6,462770,24831,229919,11916,2.08382,"bb",44.40579,44.40579,NA,NA,"DHEA","Low",NA,NA,"None","Q"
60,1,104,"Analyte","221012_Steroids_RBshary_PVuilloud_60","",NA,5.98,6.01,628552,34096,243036,13166,2.58978,"db",55.97546,55.97546,NA,NA,"DHEA","Low",NA,NA,"None","Q"
61,1,105,"Analyte","221012_Steroids_RBshary_PVuilloud_61","",NA,5.98,6.01,252981,13930,288401,15214,0.91555,"db",18.82962,18.82962,NA,NA,"DHEA","Low",NA,NA,"None","Q"
62,1,106,"Analyte","221012_Steroids_RBshary_PVuilloud_62","",NA,5.98,5.98,241599,12954,320941,16124,0.80338,"bb",16.45032,16.45032,NA,NA,"DHEA","Low",NA,NA,"None","Q"
64,1,107,"Analyte","221012_Steroids_RBshary_PVuilloud_64","",NA,5.98,6.01,99156,5105,212592,10098,0.50558,"bb",10.19323,10.19323,NA,NA,"DHEA","Low",NA,NA,"None","Q"
65,1,108,"Analyte","221012_Steroids_RBshary_PVuilloud_65","",NA,5.98,6.01,343738,17646,336083,18684,0.94442,"bb",19.44416,19.44416,NA,NA,"DHEA","Low",NA,NA,"None","Q"
66,1,109,"Analyte","221012_Steroids_RBshary_PVuilloud_66","",NA,5.98,6,136310,8813,369514,18891,0.46652,"MM",0,9.37901,NA,NA,"DHEA","Low",NA,NA,"Modified","Q"
70,1,110,"Analyte","221012_Steroids_RBshary_PVuilloud_70","",NA,5.98,6,83428,4793,367379,18760,0.25549,"bb",5.00414,5.00414,NA,NA,"DHEA","Low",9.04031465093412,NA,"None","Q"
71,1,111,"Analyte","221012_Steroids_RBshary_PVuilloud_71","",NA,5.98,5.99,154248,9082,293820,15546,0.58422,"bb",11.83715,11.83715,NA,NA,"DHEA","Low",9.95386389850058,NA,"None","Q"
25,1,12,"Analyte","221012_Steroids_RBshary_PVuilloud_25","",NA,3.72,3.72,3965888,168700,570537,24896,6.77621,"bb",29.97389,29.97389,NA,NA,"Cort","Low",NA,NA,"None","Q"
27,1,14,"Analyte","221012_Steroids_RBshary_PVuilloud_27","",NA,3.72,3.71,4265966,178270,527504,21990,8.1068,"bb",36.03478,36.03478,NA,NA,"Cort","Low",NA,NA,"None","Q"
1,1,15,"Analyte","221012_Steroids_RBshary_PVuilloud_1","",NA,3.72,3.71,7949471,334212,535300,22259,15.01475,"bb",68.55002,68.55002,NA,NA,"Cort","Low",NA,NA,"None","Q"
73,1,18,"Analyte","221012_Steroids_RBshary_PVuilloud_73","",NA,3.72,3.71,1773958,75980,401851,17174,4.42419,"bb",19.40742,19.40742,NA,NA,"Cort","Low",NA,NA,"None","Q"
74,1,19,"Analyte","221012_Steroids_RBshary_PVuilloud_74","",NA,3.72,3.71,8124907,351590,399500,16732,21.01328,"bb",98.39372,98.39372,NA,NA,"Cort","Low",NA,NA,"None","Q"
75,1,20,"Analyte","221012_Steroids_RBshary_PVuilloud_75","",NA,3.72,3.71,1801691,78493,357088,15316,5.1249,"bb",22.53615,22.53615,NA,NA,"Cort","Low",NA,NA,"None","Q"
49,1,21,"Analyte","221012_Steroids_RBshary_PVuilloud_49","",NA,3.72,3.71,6591342,283909,457818,19402,14.63316,"bb",66.70502,66.70502,NA,NA,"Cort","Low",NA,NA,"None","Q"
51,1,23,"Analyte","221012_Steroids_RBshary_PVuilloud_51","",NA,3.72,3.71,8060760,342152,395067,18446,18.54896,"bb",85.93541,85.93541,NA,NA,"Cort","Low",NA,NA,"None","Q"
44,1,29,"Analyte","221012_Steroids_RBshary_PVuilloud_44","",NA,3.72,3.73,8630776,370320,485518,20912,17.70847,"bb",81.75097,81.75097,NA,NA,"Cort","Low",NA,NA,"None","Q"
87,1,39,"Analyte","221012_Steroids_RBshary_PVuilloud_87","",NA,3.72,3.72,5143563,222885,351024,15214,14.64972,"bb",66.78494,66.78494,NA,NA,"Cort","Low",NA,NA,"None","Q"
91,1,40,"Analyte","221012_Steroids_RBshary_PVuilloud_91","",NA,3.72,3.72,5624056,244294,405303,17386,14.05118,"bb",63.90261,63.90261,NA,NA,"Cort","Low",NA,NA,"None","Q"
92,1,41,"Analyte","221012_Steroids_RBshary_PVuilloud_92","",NA,3.72,3.73,4536773,198850,439183,18422,10.79424,"bb",48.46849,48.46849,NA,NA,"Cort","Low",NA,NA,"None","Q"
29,1,51,"Analyte","221012_Steroids_RBshary_PVuilloud_29","",NA,3.72,3.72,2058302,89426,134111,6021,14.85299,"bb",67.76715,67.76715,NA,NA,"Cort","Low",NA,NA,"None","Q"
32,1,52,"Analyte","221012_Steroids_RBshary_PVuilloud_32","",NA,3.72,3.72,4555271,202858,461649,19681,10.30727,"bb",46.19587,46.19587,NA,NA,"Cort","Low",NA,NA,"None","Q"
33,1,53,"Analyte","221012_Steroids_RBshary_PVuilloud_33","",NA,3.72,3.72,1540632,67209,459940,19494,3.44766,"bb",15.07359,15.07359,NA,NA,"Cort","Low",NA,NA,"None","Q"
37,1,57,"Analyte","221012_Steroids_RBshary_PVuilloud_37","",NA,3.72,3.72,2268193,98644,527863,21604,4.56608,"bb",20.03965,20.03965,NA,NA,"Cort","Low",NA,NA,"None","Q"
38,1,58,"Analyte","221012_Steroids_RBshary_PVuilloud_38","",NA,3.72,3.72,2704151,117893,452026,19511,6.04229,"bb",26.65691,26.65691,NA,NA,"Cort","Low",NA,NA,"None","Q"
40,1,59,"Analyte","221012_Steroids_RBshary_PVuilloud_40","",NA,3.72,3.73,1311271,57450,511204,22130,2.596,"bb",11.31875,11.31875,NA,NA,"Cort","Low",NA,NA,"None","Q"
41,1,60,"Analyte","221012_Steroids_RBshary_PVuilloud_41","",NA,3.72,3.72,691650,29186,410377,17480,1.66972,"bd",7.26056,7.26056,NA,NA,"Cort","Low",NA,NA,"None","Q"
42,1,61,"Analyte","221012_Steroids_RBshary_PVuilloud_42","",NA,3.72,3.73,7240784,317225,538636,23099,13.73303,"bb",62.37646,62.37646,NA,NA,"Cort","Low",NA,NA,"None","Q"
46,1,63,"Analyte","221012_Steroids_RBshary_PVuilloud_46","",NA,3.72,3.73,399966,17034,470078,20511,0.83051,"bb",3.60651,3.60651,NA,NA,"Cort","Low",NA,NA,"None","Q"
47,1,64,"Analyte","221012_Steroids_RBshary_PVuilloud_47","",NA,3.72,3.73,3416942,143118,534828,22962,6.23291,"bb",27.51665,27.51665,NA,NA,"Cort","Low",NA,NA,"None","Q"
9,1,69,"Analyte","221012_Steroids_RBshary_PVuilloud_9","",NA,3.72,3.73,5880659,247937,543447,22494,11.02227,"bb",49.53577,49.53577,NA,NA,"Cort","Low",NA,NA,"None","Q"
13,1,73,"Analyte","221012_Steroids_RBshary_PVuilloud_13","",NA,3.72,3.73,5573981,240285,423684,15986,15.03112,"bb",68.62934,68.62934,NA,NA,"Cort","Low",NA,NA,"None","Q"
14,1,74,"Analyte","221012_Steroids_RBshary_PVuilloud_14","",NA,3.72,3.73,8082094,349432,402007,16797,20.8027,"bb",97.31776,97.31776,NA,NA,"Cort","Low",NA,NA,"None","Q"
16,1,75,"Analyte","221012_Steroids_RBshary_PVuilloud_16","",NA,3.72,3.73,4320397,186907,471269,20544,9.09797,"bb",40.59004,40.59004,NA,NA,"Cort","Low",NA,NA,"None","Q"
17,1,76,"Analyte","221012_Steroids_RBshary_PVuilloud_17","",NA,3.72,3.73,2530285,107986,482156,19933,5.41751,"bb",23.84747,23.84747,NA,NA,"Cort","Low",NA,NA,"None","Q"
22,1,78,"Analyte","221012_Steroids_RBshary_PVuilloud_22","",NA,3.72,3.73,1231071,50834,454516,19007,2.67455,"bd",11.66412,11.66412,NA,NA,"Cort","Low",NA,NA,"None","Q"
23,1,80,"Analyte","221012_Steroids_RBshary_PVuilloud_23","",NA,3.72,3.71,7445951,309931,484923,21348,14.51804,"bb",66.14955,66.14955,NA,NA,"Cort","Low",NA,NA,"None","Q"
76,1,82,"Analyte","221012_Steroids_RBshary_PVuilloud_76","",NA,3.72,3.73,4044066,174743,307996,13303,13.13598,"bb",59.52347,59.52347,NA,NA,"Cort","Low",NA,NA,"None","Q"
77,1,83,"Analyte","221012_Steroids_RBshary_PVuilloud_77","",NA,3.72,3.73,3846520,167631,373889,16032,10.45579,"bb",46.88804,46.88804,NA,NA,"Cort","Low",NA,NA,"None","Q"
80,1,84,"Analyte","221012_Steroids_RBshary_PVuilloud_80","",NA,3.72,3.72,2679312,116115,413364,17668,6.57221,"bb",29.05006,29.05006,NA,NA,"Cort","Low",NA,NA,"None","Q"
81,1,85,"Analyte","221012_Steroids_RBshary_PVuilloud_81","",NA,3.72,3.72,849539,37373,436929,18696,1.99899,"bb",8.70011,8.70011,NA,NA,"Cort","Low",NA,NA,"None","Q"
82,1,86,"Analyte","221012_Steroids_RBshary_PVuilloud_82","",NA,3.72,3.73,5249879,220553,422888,17590,12.53857,"bb",56.68296,56.68296,NA,NA,"Cort","Low",NA,NA,"None","Q"
83,1,87,"Analyte","221012_Steroids_RBshary_PVuilloud_83","",NA,3.72,3.73,5341786,227680,365016,16377,13.90274,"bb",63.19002,63.19002,NA,NA,"Cort","Low",NA,NA,"None","Q"
84,1,88,"Analyte","221012_Steroids_RBshary_PVuilloud_84","",NA,3.72,3.73,6361289,269796,324045,13992,19.28249,"bb",89.61375,89.61375,NA,NA,"Cort","Low",NA,NA,"None","Q"
85,1,89,"Analyte","221012_Steroids_RBshary_PVuilloud_85","",NA,3.72,3.73,938636,40688,446640,19368,2.10078,"bb",9.14582,9.14582,NA,NA,"Cort","Low",NA,NA,"None","Q"
86,1,90,"Analyte","221012_Steroids_RBshary_PVuilloud_86","",NA,3.72,3.72,1107068,48209,362606,16219,2.97234,"bb",12.97516,12.97516,NA,NA,"Cort","Low",NA,NA,"None","Q"
88,1,91,"Analyte","221012_Steroids_RBshary_PVuilloud_88","",NA,3.72,3.73,639094,28191,439915,19136,1.47324,"bb",6.40313,6.40313,NA,NA,"Cort","Low",NA,NA,"None","Q"
89,1,92,"Analyte","221012_Steroids_RBshary_PVuilloud_89","",NA,3.72,3.73,455848,19636,388408,16770,1.1709,"bd",5.08607,5.08607,NA,NA,"Cort","Low",NA,NA,"None","Q"
90,1,93,"Analyte","221012_Steroids_RBshary_PVuilloud_90","",NA,3.72,3.73,2492117,109798,382929,16123,6.8099,"bb",30.12663,30.12663,NA,NA,"Cort","Low",NA,NA,"None","Q"
94,1,94,"Analyte","221012_Steroids_RBshary_PVuilloud_94","",NA,3.72,3.72,1873396,81262,428770,18606,4.36738,"bb",19.15442,19.15442,NA,NA,"Cort","Low",NA,NA,"None","Q"
95,1,95,"Analyte","221012_Steroids_RBshary_PVuilloud_95","",NA,3.72,3.72,1735755,75099,432742,18594,4.039,"bb",17.69428,17.69428,NA,NA,"Cort","Low",NA,NA,"None","Q"
57,1,101,"Analyte","221012_Steroids_RBshary_PVuilloud_57","",NA,3.72,3.73,2662256,115053,401530,16875,6.81798,"bb",30.16321,30.16321,NA,NA,"Cort","Low",NA,NA,"None","Q"
61,1,105,"Analyte","221012_Steroids_RBshary_PVuilloud_61","",NA,3.72,3.74,3011457,127829,405499,17889,7.14586,"bb",31.65149,31.65149,NA,NA,"Cort","Low",NA,NA,"None","Q"
62,1,106,"Analyte","221012_Steroids_RBshary_PVuilloud_62","",NA,3.72,3.72,4119031,179161,406159,17604,10.17731,"bb",45.59085,45.59085,NA,NA,"Cort","Low",NA,NA,"None","Q"
64,1,107,"Analyte","221012_Steroids_RBshary_PVuilloud_64","",NA,3.72,3.73,1576291,69519,294106,13131,5.29412,"bb",23.29418,23.29418,NA,NA,"Cort","Low",NA,NA,"None","Q"
65,1,108,"Analyte","221012_Steroids_RBshary_PVuilloud_65","",NA,3.72,3.74,1641737,69119,503762,21823,3.16734,"bb",13.83519,13.83519,NA,NA,"Cort","Low",NA,NA,"None","Q"
70,1,110,"Analyte","221012_Steroids_RBshary_PVuilloud_70","",NA,3.72,3.74,503394,21146,375486,15946,1.32614,"bd",5.76198,5.76198,NA,NA,"Cort","Low",NA,NA,"None","Q"
71,1,111,"Analyte","221012_Steroids_RBshary_PVuilloud_71","",NA,3.72,3.74,3876192,168381,419035,17910,9.40176,"bb",41.99324,41.99324,NA,NA,"Cort","Low",NA,NA,"None","Q"
25,1,12,"Analyte","221012_Steroids_RBshary_PVuilloud_25","",NA,3.79,3.79,14403132,619885,570537,24896,24.89908,"bb",68.55957,68.54713,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
27,1,14,"Analyte","221012_Steroids_RBshary_PVuilloud_27","",NA,3.79,3.79,9587242,413117,527504,21990,18.78648,"bb",51.20499,51.1853,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
73,1,18,"Analyte","221012_Steroids_RBshary_PVuilloud_73","",NA,3.79,3.79,7830540,341259,401851,17174,19.87091,"bb",54.25723,54.23828,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
75,1,20,"Analyte","221012_Steroids_RBshary_PVuilloud_75","",NA,3.79,3.79,5314698,231626,357088,15316,15.12315,"bb",40.97619,40.95572,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
44,1,29,"Analyte","221012_Steroids_RBshary_PVuilloud_44","",NA,3.79,3.8,16150731,706077,485518,20912,33.76414,"bb",94.40933,94.42247,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
92,1,41,"Analyte","221012_Steroids_RBshary_PVuilloud_92","",NA,3.79,3.79,11238203,487405,439183,18422,26.458,"bb",73.04525,73.03595,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
29,1,51,"Analyte","221012_Steroids_RBshary_PVuilloud_29","",NA,3.79,3.79,2821776,119581,134111,6021,19.86167,"bb",54.23119,54.21222,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
32,1,52,"Analyte","221012_Steroids_RBshary_PVuilloud_32","",NA,3.79,3.79,7817706,334370,461649,19681,16.98946,"bb",46.17166,46.15128,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
33,1,53,"Analyte","221012_Steroids_RBshary_PVuilloud_33","",NA,3.79,3.79,6440801,276960,459940,19494,14.20731,"bb",38.43838,38.4181,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
34,1,54,"Analyte","221012_Steroids_RBshary_PVuilloud_34","",NA,3.79,3.79,10801952,472855,398590,16424,28.78981,"bb",79.80181,79.79825,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
36,1,56,"Analyte","221012_Steroids_RBshary_PVuilloud_36","",NA,3.79,3.8,11861679,513158,412786,18059,28.41501,"bb",78.71198,78.70741,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
37,1,57,"Analyte","221012_Steroids_RBshary_PVuilloud_37","",NA,3.79,3.8,7995997,339306,527863,21604,15.706,"bb",42.59526,42.57475,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
38,1,58,"Analyte","221012_Steroids_RBshary_PVuilloud_38","",NA,3.79,3.79,6844076,301025,452026,19511,15.42819,"bb",41.82316,41.80266,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
40,1,59,"Analyte","221012_Steroids_RBshary_PVuilloud_40","",NA,3.79,3.8,4633914,200726,511204,22130,9.07024,"bb",24.34293,24.32643,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
41,1,60,"Analyte","221012_Steroids_RBshary_PVuilloud_41","",NA,3.79,3.79,4038540,175657,410377,17480,10.04928,"bb",27.01134,26.99377,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
42,1,61,"Analyte","221012_Steroids_RBshary_PVuilloud_42","",NA,3.79,3.8,14490085,643835,538636,23099,27.87231,"bb",77.13654,77.13057,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
46,1,63,"Analyte","221012_Steroids_RBshary_PVuilloud_46","",NA,3.79,3.8,6257643,275165,470078,20511,13.41567,"bb",36.2509,36.23091,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
47,1,64,"Analyte","221012_Steroids_RBshary_PVuilloud_47","",NA,3.79,3.8,10819526,468623,534828,22962,20.40889,"bb",55.77563,55.75712,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
16,1,75,"Analyte","221012_Steroids_RBshary_PVuilloud_16","",NA,3.79,3.8,14796115,649917,471269,20544,31.63572,"bb",88.12608,88.1313,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
17,1,76,"Analyte","221012_Steroids_RBshary_PVuilloud_17","",NA,3.79,3.8,14476594,629013,482156,19933,31.55664,"bb",87.89359,87.89854,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
76,1,82,"Analyte","221012_Steroids_RBshary_PVuilloud_76","",NA,3.79,3.8,7251556,314238,307996,13303,23.62223,"bb",64.90387,64.88927,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
77,1,83,"Analyte","221012_Steroids_RBshary_PVuilloud_77","",NA,3.79,3.8,5557625,241969,373889,16032,15.09257,"bb",40.89133,40.87086,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
80,1,84,"Analyte","221012_Steroids_RBshary_PVuilloud_80","",NA,3.79,3.79,5100297,219908,413364,17668,12.44695,"bb",33.58175,33.56226,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
81,1,85,"Analyte","221012_Steroids_RBshary_PVuilloud_81","",NA,3.79,3.8,4387755,192081,436929,18696,10.27385,"bb",27.62459,27.60681,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
82,1,86,"Analyte","221012_Steroids_RBshary_PVuilloud_82","",NA,3.79,3.8,6773721,290379,422888,17590,16.5082,"bb",44.82883,44.80836,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
83,1,87,"Analyte","221012_Steroids_RBshary_PVuilloud_83","",NA,3.79,3.8,12562657,574864,365016,16377,35.10276,"bb",98.38688,98.40563,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
84,1,88,"Analyte","221012_Steroids_RBshary_PVuilloud_84","",NA,3.79,3.8,6062722,261104,324045,13992,18.66122,"bb",50.85314,50.83339,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
85,1,89,"Analyte","221012_Steroids_RBshary_PVuilloud_85","",NA,3.79,3.8,4983244,219741,446640,19368,11.34551,"bb",30.55712,30.5384,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
86,1,90,"Analyte","221012_Steroids_RBshary_PVuilloud_86","",NA,3.79,3.79,3279127,142885,362606,16219,8.80963,"bb",23.63402,23.61783,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
88,1,91,"Analyte","221012_Steroids_RBshary_PVuilloud_88","",NA,3.79,3.8,3588155,156204,439915,19136,8.16295,"bb",21.8775,21.86211,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
89,1,92,"Analyte","221012_Steroids_RBshary_PVuilloud_89","",NA,3.79,3.8,2652383,115777,388408,16770,6.90392,"bb",18.46792,18.45431,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
90,1,93,"Analyte","221012_Steroids_RBshary_PVuilloud_90","",NA,3.79,3.8,5436447,237982,382929,16123,14.7601,"bb",39.96926,39.94885,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
94,1,94,"Analyte","221012_Steroids_RBshary_PVuilloud_94","",NA,3.79,3.79,7415512,320517,428770,18606,17.2261,"bb",46.83272,46.81239,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
95,1,95,"Analyte","221012_Steroids_RBshary_PVuilloud_95","",NA,3.79,3.8,7076807,308355,432742,18594,16.584,"bb",45.04017,45.01971,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
62,1,106,"Analyte","221012_Steroids_RBshary_PVuilloud_62","",NA,3.79,3.79,12493950,549922,406159,17604,31.23845,"bb",86.95885,86.96272,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
64,1,107,"Analyte","221012_Steroids_RBshary_PVuilloud_64","",NA,3.79,3.8,8817611,383211,294106,13131,29.1828,"bb",80.94616,80.9437,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
65,1,108,"Analyte","221012_Steroids_RBshary_PVuilloud_65","",NA,3.79,3.8,12170557,537769,503762,21823,24.64283,"bb",67.8246,67.8117,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
97,2,13,"Analyte","221130_Steroids_RBshary_PVuilloud_97","",NA,5.16,NA,NA,NA,968042,35966,NA,"",0,0,NA,NA,"E2","Low",NA,0,"None","ND"
107,2,14,"Analyte","221130_Steroids_RBshary_PVuilloud_107","",NA,5.16,NA,NA,NA,641297,25112,NA,"MM-",0.19641,0,NA,NA,"E2","Low",NA,0,"Removed","ND"
117,2,15,"Analyte","221130_Steroids_RBshary_PVuilloud_117","",NA,5.16,NA,NA,NA,314651,13009,NA,"MM-",0.40105,0,NA,NA,"E2","Low",NA,0,"Removed","ND"
98,2,16,"Analyte","221130_Steroids_RBshary_PVuilloud_98","",NA,5.16,5.09,36395,1260,806372,31314,0.04,"bb",0.23332,0.23332,NA,NA,"E2","Low",4.54506206152186,NA,"None","D"
103,2,17,"Analyte","221130_Steroids_RBshary_PVuilloud_103","",NA,5.16,5.16,19263,686,1571557,62855,0.011,"bb",0.10444,0.10444,NA,NA,"E2","Low",4.14738929279577,NA,"None","D"
108,2,18,"Analyte","221130_Steroids_RBshary_PVuilloud_108","",NA,5.16,NA,NA,NA,695348,30456,NA,"",0,0,NA,NA,"E2","Low",NA,0,"None","ND"
118,2,19,"Analyte","221130_Steroids_RBshary_PVuilloud_118","",NA,5.16,NA,NA,NA,487239,18281,NA,"",0,0,NA,NA,"E2","Low",NA,0,"None","ND"
99,2,20,"Analyte","221130_Steroids_RBshary_PVuilloud_99","",NA,5.16,5.09,10460,416,950705,36189,0.012,"bb",0.10699,0.10699,NA,NA,"E2","Low",4.33246921581335,NA,"None","D"
104,2,22,"Analyte","221130_Steroids_RBshary_PVuilloud_104","",NA,5.16,NA,NA,NA,659516,29770,NA,"",0,0,NA,NA,"E2","Low",NA,0,"None","ND"
109,2,23,"Analyte","221130_Steroids_RBshary_PVuilloud_109","",NA,5.16,NA,NA,NA,739163,30717,NA,"",0,0,NA,NA,"E2","Low",NA,0,"None","ND"
119,2,24,"Analyte","221130_Steroids_RBshary_PVuilloud_119","",NA,5.16,NA,NA,NA,646824,25081,NA,"MM-",0.12368,0,NA,NA,"E2","Low",NA,0,"Removed","ND"
105,2,25,"Analyte","221130_Steroids_RBshary_PVuilloud_105","",NA,5.16,5.17,3605653,152573,938710,36690,4.158,"bb",18.78511,18.78511,NA,NA,"E2","Low",NA,NA,"None","Q"
